,timestamp,from_address,to_address,Unnamed: 0,value,from_ID,to_ID
19,2022-06-23,0x01ae586aeeb996b9d70fe557b2be503ae2a0e910,0x8efd0f9ca60c61f3f36c81fc35e054ffb753a29a,19,1e+20,21,3286
20,2022-06-23,0x01ae586aeeb996b9d70fe557b2be503ae2a0e910,0xb003df4b243f938132e8cadbeb237abc5a889fb4,20,2.133962358650206e+20,21,2847
21,2022-06-23,0x01ec4a63e8bd579e1a2cea4763cf3a5da5e48e8b,0xd524e29e3baf5bb085403ca5665301e94387a7e2,21,2.676645432393512e+19,2244,1148
22,2022-06-23,0x01ff6318440f7d5553a82294d78262d5f5084eff,0xb003df4b243f938132e8cadbeb237abc5a889fb4,22,4.115380156772452e+20,1817,2847
23,2022-06-23,0x0230acbe82ce9aa6e6e9c53cee1e8f2c07b42711,0xd524e29e3baf5bb085403ca5665301e94387a7e2,23,2.6720548754098287e+19,684,1148
24,2022-06-23,0x0230acbe82ce9aa6e6e9c53cee1e8f2c07b42711,0xe79c58815cf703828bc168b0767452700de9b0b8,24,2.6720548754098287e+19,684,3141
25,2022-06-23,0x0234a7402ee7f7e375283fb7bf118751e9d9fdab,0x2ab8019a3191861f8235ec9fc5a9087d04682480,25,1.875892201704834e+20,2960,353
26,2022-06-23,0x023b1d4c559b16ae25fd4bf494475759d7494882,0x03ce77d68c5ef952d91ff53c336ffa260f43caa0,26,2.790603797416682e+19,1981,3162
27,2022-06-23,0x024ca9db9263561f7ab859b75c63424acba4a433,0xd524e29e3baf5bb085403ca5665301e94387a7e2,27,2.6792589878566973e+19,888,1148
28,2022-06-23,0x024d41e5f24b465af788c624fa202ddbf50e6888,0x51972e96e65bb3f5dc07787d0a90342620dd4453,28,2.859025940213984e+19,2168,1361
29,2022-06-23,0x024d41e5f24b465af788c624fa202ddbf50e6888,0xd524e29e3baf5bb085403ca5665301e94387a7e2,29,2.859025940213984e+19,2168,1148
30,2022-06-23,0x026a1f0efa39abf609f968b2127958da9952e5a6,0xd02e3550604e86c42d806f24af3968a55e37d18b,30,2.667108340698212e+19,2848,978
31,2022-06-23,0x02766e3d25bda6badcd34d7bcea5bf054990444a,0xd524e29e3baf5bb085403ca5665301e94387a7e2,31,3.148145029049832e+19,2443,1148
32,2022-06-23,0x027d24217f18822e6ce11821524c212f507d0787,0x646703824cdb020d4e16b278808abb22432eaee0,32,1.258647860997618e+19,3633,3836
33,2022-06-23,0x02c116e8ba4bad9701da9a33247fb660c044625c,0xd524e29e3baf5bb085403ca5665301e94387a7e2,33,2.663287831872069e+19,248,1148
34,2022-06-23,0x02c116e8ba4bad9701da9a33247fb660c044625c,0xd554c33420b4a487e72ec7232fefef8dd2014c3c,34,2.663287831872069e+19,248,3096
35,2022-06-23,0x036eb713ab9f15000e56480a773d530e4a99eecd,0x3dac6a45960002ecfe44d93ef892be8d212fa74a,35,2.768729076800136e+19,3461,3278
36,2022-06-23,0x0388134b224fc69b19f26c65581356b6eea9af81,0x9eb08102c1eaae6335dc47e56ec90a0aae9849c8,36,4.689502406831051e+19,2714,3736
37,2022-06-23,0x0388134b224fc69b19f26c65581356b6eea9af81,0xd524e29e3baf5bb085403ca5665301e94387a7e2,37,4.689502406831051e+19,2714,1148
38,2022-06-23,0x03ce77d68c5ef952d91ff53c336ffa260f43caa0,0xd524e29e3baf5bb085403ca5665301e94387a7e2,38,2.790603797416682e+19,3162,1148
39,2022-06-23,0x04238a2acd3b55a26c209dc5aebd8c7cb2c6a40d,0x207b113566f3182208a28fb8c8e4f23ab8b0c42a,39,2.7658276932791165e+19,2845,2679
40,2022-06-23,0x04238a2acd3b55a26c209dc5aebd8c7cb2c6a40d,0x38f62b28c019e11d2fc70610a2608a0c12b40cec,40,2.7647374674205225e+19,2845,3698
41,2022-06-23,0x042a135bd342910ad7f67bbda74e3fd4125d1272,0xb003df4b243f938132e8cadbeb237abc5a889fb4,41,1.4880990938599371e+22,3270,2847
42,2022-06-23,0x042a135bd342910ad7f67bbda74e3fd4125d1272,0xc36442b4a4522e871399cd717abdd847ab11fe88,42,7.441557525838449e+21,3270,676
43,2022-06-23,0x042a135bd342910ad7f67bbda74e3fd4125d1272,0xd524e29e3baf5bb085403ca5665301e94387a7e2,43,7.439433412760923e+21,3270,1148
44,2022-06-23,0x044a9c43e95aa9fd28eea25131a62b602d304f1f,0xd524e29e3baf5bb085403ca5665301e94387a7e2,44,4.538762812049e+20,760,1148
45,2022-06-23,0x04c17d923fd9f18f2399e9589ab80ab62f85b407,0xb003df4b243f938132e8cadbeb237abc5a889fb4,45,1.5914645374438408e+19,1738,2847
46,2022-06-23,0x04e0931c3d6d4cafb8d4d03f3604adec72180948,0x190e6a9b0113ed40a1aad6e4b3222b82b55458db,46,2.831073592624015e+19,1228,1612
47,2022-06-23,0x04e0931c3d6d4cafb8d4d03f3604adec72180948,0xd524e29e3baf5bb085403ca5665301e94387a7e2,47,2.831073592624015e+19,1228,1148
48,2022-06-23,0x0587dea9d895f529bba778b338a2678d256e8b88,0x78a88c653e23f62de439aa0533bc8c53f7ee0fd1,48,3.611990748204309e+19,115,671
49,2022-06-23,0x0587dea9d895f529bba778b338a2678d256e8b88,0xd524e29e3baf5bb085403ca5665301e94387a7e2,49,3.611990748204309e+19,115,1148
50,2022-06-23,0x05a027d03f575b14ca292b20ded0ca10032cbf71,0xd524e29e3baf5bb085403ca5665301e94387a7e2,50,2.1849158877100956e+20,1901,1148
51,2022-06-23,0x05bedfa2e85141cc64fc4be52817b1779018b46e,0x268070d5eed5b24e34a5f4c17b5482178b18089d,51,2.7524244156111864e+19,496,2276
52,2022-06-23,0x0638785a4887b7885c5340e3cb9b704c15159991,0xc9ca00d51b5e56a065d97922fff86ff96123685d,52,9.93718034259124e+19,1760,2874
53,2022-06-23,0x0638785a4887b7885c5340e3cb9b704c15159991,0xe93381fb4c4f14bda253907b18fad305d799241a,53,9.9371803425e+19,1760,2128
54,2022-06-23,0x06f398ce76acc1fce97b7cab0eb2a96ba9230c9b,0x74de5d4fcbf63e00296fd95d33236b9794016631,54,5e+19,1461,3642
55,2022-06-23,0x06f398ce76acc1fce97b7cab0eb2a96ba9230c9b,0xd524e29e3baf5bb085403ca5665301e94387a7e2,55,5.123369249604432e+19,1461,1148
56,2022-06-23,0x06f42fa91023bdcefaf09e7bcba0d3bd658b3457,0xd524e29e3baf5bb085403ca5665301e94387a7e2,56,2.77575978490798e+19,2400,1148
57,2022-06-23,0x0709b103d46d71458a71e5d81230dd688809a53d,0xb003df4b243f938132e8cadbeb237abc5a889fb4,57,5.159000654471429e+21,2674,2847
58,2022-06-23,0x0709b103d46d71458a71e5d81230dd688809a53d,0xc36442b4a4522e871399cd717abdd847ab11fe88,58,2.8167754901674294e+21,2674,676
59,2022-06-23,0x0709b103d46d71458a71e5d81230dd688809a53d,0xd524e29e3baf5bb085403ca5665301e94387a7e2,59,2.3422251643039992e+21,2674,1148
60,2022-06-23,0x07197a25bf7297c2c41dd09a79160d05b6232bcf,0xb003df4b243f938132e8cadbeb237abc5a889fb4,60,2.2377550572726416e+21,28,2847
61,2022-06-23,0x07197a25bf7297c2c41dd09a79160d05b6232bcf,0xf7209ca456675d82a372f8edfa1f17e74c237b69,61,2.2377550572658573e+21,28,2788
62,2022-06-23,0x07f82cea5770723207f8544a00023deb8968755e,0x82fdfb723913f55267917920604548487d5006c0,62,1.1555059627192736e+20,3777,1772
63,2022-06-23,0x09a4e26d69821edeffa5eb29f134d0d8cad8efc4,0xd524e29e3baf5bb085403ca5665301e94387a7e2,63,2.667977139805249e+19,2021,1148
64,2022-06-23,0x09d1e14bc93217b9f2d083509e94dee161ffd9ac,0xb003df4b243f938132e8cadbeb237abc5a889fb4,64,2.663e+19,2482,2847
65,2022-06-23,0x09d1e14bc93217b9f2d083509e94dee161ffd9ac,0xd524e29e3baf5bb085403ca5665301e94387a7e2,65,2.680086595933525e+19,2482,1148
66,2022-06-23,0x09fc1031d03a78ed4f60463fa9749870d33439bc,0xd524e29e3baf5bb085403ca5665301e94387a7e2,66,2.3970270180211648e+20,3479,1148
67,2022-06-23,0x0a06f85c8bbd02578ad22c463f8d17276eb4987f,0x58d2c12c63d5284ce01c8540165990051f76ca88,67,3.19241754895784e+19,3742,2817
68,2022-06-23,0x0a06f85c8bbd02578ad22c463f8d17276eb4987f,0x84d0055bbf95e74369fe913531d537dafc65c8e2,68,2.6648202722977587e+19,3742,2067
69,2022-06-23,0x0a06f85c8bbd02578ad22c463f8d17276eb4987f,0xd524e29e3baf5bb085403ca5665301e94387a7e2,69,4.380036208396861e+19,3742,1148
70,2022-06-23,0x0a06f85c8bbd02578ad22c463f8d17276eb4987f,0xfcfea781e5652b5cee1c0693429b246885227f83,70,2.7420863451500384e+19,3742,3478
71,2022-06-23,0x0a2a8c79e48232a90034ca0288ea5797431b3b3c,0x51972e96e65bb3f5dc07787d0a90342620dd4453,71,2.8645212549446214e+19,188,1361
72,2022-06-23,0x0a2a8c79e48232a90034ca0288ea5797431b3b3c,0xd524e29e3baf5bb085403ca5665301e94387a7e2,72,2.8645212549446214e+19,188,1148
73,2022-06-23,0x0a4ea2fdfad07d035fa20cf13b7e8813ac5dca22,0xd524e29e3baf5bb085403ca5665301e94387a7e2,73,2.5897484327815578e+19,850,1148
74,2022-06-23,0x0a9f0002ec291087b4d7514c31cbaf7ecb2fc660,0xd524e29e3baf5bb085403ca5665301e94387a7e2,74,2.7013652333764104e+19,2096,1148
75,2022-06-23,0x0aa40dcbb8bddc0c37f15c317c9c473520513d43,0x8561dd43b856eb8474cccbbed07ecbdcec5ab95d,75,2.7160620769750774e+19,2384,3601
76,2022-06-23,0x0aa40dcbb8bddc0c37f15c317c9c473520513d43,0xd524e29e3baf5bb085403ca5665301e94387a7e2,76,2.7160620769750774e+19,2384,1148
77,2022-06-23,0x0ab3cd94e756b856366194e440f60ea97eca2c32,0xd524e29e3baf5bb085403ca5665301e94387a7e2,77,4.655598084098171e+21,2675,1148
78,2022-06-23,0x0af68766e10115c598aedf9aeea802cd3f438d55,0xd524e29e3baf5bb085403ca5665301e94387a7e2,78,5.132144896201916e+19,1886,1148
79,2022-06-23,0x0af68766e10115c598aedf9aeea802cd3f438d55,0xf22893979731d1c0bf1933370e6817180bdfdede,79,5.132144896201916e+19,1886,3321
80,2022-06-23,0x0b431f91c54c303ae29e4023a70da6cadeb0d387,0xa6145dfb72adbd7d018c30f611bde7d943ee2e17,80,2.66411676284604e+19,837,1834
81,2022-06-23,0x0b431f91c54c303ae29e4023a70da6cadeb0d387,0xa7dfb50f5325e7957b7755f5a0f67845c44a96de,81,2.6638971075547214e+19,837,1716
82,2022-06-23,0x0b431f91c54c303ae29e4023a70da6cadeb0d387,0xb003df4b243f938132e8cadbeb237abc5a889fb4,82,8.036493926666828e+19,837,2847
83,2022-06-23,0x0b431f91c54c303ae29e4023a70da6cadeb0d387,0xd524e29e3baf5bb085403ca5665301e94387a7e2,83,2.7084800562660667e+19,837,1148
84,2022-06-23,0x0b4b4fcff39edc30b14781747710b230351e8132,0x990f4c1056ea8699c7e133576ddae3642c453051,84,2.6860771272424866e+19,1415,786
85,2022-06-23,0x0b4b4fcff39edc30b14781747710b230351e8132,0xd524e29e3baf5bb085403ca5665301e94387a7e2,85,2.6860771272424866e+19,1415,1148
86,2022-06-23,0x0b6f98a45e281a13f14a61b96e327a41e4f4b13e,0x51972e96e65bb3f5dc07787d0a90342620dd4453,86,2.767262889962852e+19,3766,1361
87,2022-06-23,0x0b6f98a45e281a13f14a61b96e327a41e4f4b13e,0xd524e29e3baf5bb085403ca5665301e94387a7e2,87,2.767262889962852e+19,3766,1148
88,2022-06-23,0x0b835d97d25b2a9139078877e745c3a2cd77bfc0,0xb003df4b243f938132e8cadbeb237abc5a889fb4,88,9.870874532354358e+19,510,2847
89,2022-06-23,0x0b835d97d25b2a9139078877e745c3a2cd77bfc0,0xd524e29e3baf5bb085403ca5665301e94387a7e2,89,9.870874532354358e+19,510,1148
90,2022-06-23,0x0bba0474aae69bdcfa77dff539e7c167e76798b8,0xd524e29e3baf5bb085403ca5665301e94387a7e2,90,2.661242449637751e+19,3776,1148
91,2022-06-23,0x0bba0474aae69bdcfa77dff539e7c167e76798b8,0xe79c58815cf703828bc168b0767452700de9b0b8,91,2.661242449637751e+19,3776,3141
92,2022-06-23,0x0bebe2165de412e7925ab8352e36f3b0493dd3b9,0xb003df4b243f938132e8cadbeb237abc5a889fb4,92,2.7566233537788654e+19,1728,2847
93,2022-06-23,0x0bebe2165de412e7925ab8352e36f3b0493dd3b9,0xd524e29e3baf5bb085403ca5665301e94387a7e2,93,2.7566233537788654e+19,1728,1148
94,2022-06-23,0x0ca5a04835a805676f1221bd2edb052195e6f90b,0x417aff82d2cd9fd39fe790af5798ae865fbe8c48,94,1.6923953142141423e+20,2100,488
95,2022-06-23,0x0ca5a04835a805676f1221bd2edb052195e6f90b,0xb003df4b243f938132e8cadbeb237abc5a889fb4,95,1.239990819798174e+21,2100,2847
96,2022-06-23,0x0ca5a04835a805676f1221bd2edb052195e6f90b,0xd524e29e3baf5bb085403ca5665301e94387a7e2,96,1.145382883767596e+20,2100,1148
97,2022-06-23,0x0d080d95e266b5e566a5fd791df4054390e94111,0xb003df4b243f938132e8cadbeb237abc5a889fb4,97,3.928110111535726e+21,3395,2847
98,2022-06-23,0x0d0b3a4fb611d11b044444ed2154cdcd7830d506,0xb003df4b243f938132e8cadbeb237abc5a889fb4,98,8.090396159834207e+20,942,2847
99,2022-06-23,0x0d0b3a4fb611d11b044444ed2154cdcd7830d506,0xd524e29e3baf5bb085403ca5665301e94387a7e2,99,8.090396159834207e+20,942,1148
100,2022-06-23,0x0d0fabe4772f70ecf8e68b947e83d460332646b7,0xd524e29e3baf5bb085403ca5665301e94387a7e2,100,2.7036106428744827e+19,2557,1148
101,2022-06-23,0x0d3f38192d28a2fa425b6e3f0b69a5b0db8964a4,0x9bf435d06efc388264cbf33262de9cdda6dc9443,101,3.091296807035779e+19,642,1064
102,2022-06-23,0x0d3f38192d28a2fa425b6e3f0b69a5b0db8964a4,0xd524e29e3baf5bb085403ca5665301e94387a7e2,102,4.5777952175940624e+19,642,1148
103,2022-06-23,0x0d5263094cedfd5640ac91a498f325193fd5e742,0xd524e29e3baf5bb085403ca5665301e94387a7e2,103,2.8534261237425484e+19,1828,1148
104,2022-06-23,0x0d81a04416df8a335ab4856d55d238373458910a,0xb003df4b243f938132e8cadbeb237abc5a889fb4,104,2.913990576791432e+19,1582,2847
105,2022-06-23,0x0d81a04416df8a335ab4856d55d238373458910a,0xd524e29e3baf5bb085403ca5665301e94387a7e2,105,2.913990576791432e+19,1582,1148
106,2022-06-23,0x0e1aa537a67ef06355eb4108c834e8a9efc0da34,0xd524e29e3baf5bb085403ca5665301e94387a7e2,106,2.660423904533225e+19,2101,1148
107,2022-06-23,0x0e40691650fc13107a4a258d1ae48a5b3e8c1869,0x51972e96e65bb3f5dc07787d0a90342620dd4453,107,2.7055872143025345e+19,2727,1361
108,2022-06-23,0x0e40691650fc13107a4a258d1ae48a5b3e8c1869,0xd524e29e3baf5bb085403ca5665301e94387a7e2,108,2.7055872143025345e+19,2727,1148
109,2022-06-23,0x0e4cb981aa087847ef0c9f0c0989d884a86d04c3,0xd524e29e3baf5bb085403ca5665301e94387a7e2,109,2.659854533227397e+19,519,1148
110,2022-06-23,0x0f3922b194fc67e41d60cfe34aa27d791f6a901a,0xb003df4b243f938132e8cadbeb237abc5a889fb4,110,2.8022641025635267e+19,3353,2847
111,2022-06-23,0x0f3922b194fc67e41d60cfe34aa27d791f6a901a,0xd524e29e3baf5bb085403ca5665301e94387a7e2,111,2.8022641025635267e+19,3353,1148
112,2022-06-23,0x0f58dc77750acfc748fbd9705c8849642272b375,0xd524e29e3baf5bb085403ca5665301e94387a7e2,112,2.677604859015761e+19,286,1148
113,2022-06-23,0x0f74fa649a61e3c21073fb0e7f773e181538c27c,0xd524e29e3baf5bb085403ca5665301e94387a7e2,113,4.957246622132852e+19,2696,1148
114,2022-06-23,0x0f8361ef329b43fa48ac66a7cd8f619c517274f1,0xb003df4b243f938132e8cadbeb237abc5a889fb4,114,3.609304787966941e+19,1298,2847
115,2022-06-23,0x0f8361ef329b43fa48ac66a7cd8f619c517274f1,0xd524e29e3baf5bb085403ca5665301e94387a7e2,115,3.609304787966941e+19,1298,1148
116,2022-06-23,0x0f98dbd81cec221a3bcb3a1102835312048fb30d,0xd524e29e3baf5bb085403ca5665301e94387a7e2,116,4.582260402738745e+19,2610,1148
117,2022-06-23,0x0f98dbd81cec221a3bcb3a1102835312048fb30d,0xf443b014b47d0463c35502285a7e7944c8865149,117,4.582260402738745e+19,2610,798
118,2022-06-23,0x0fa974b78a2c638ab1b55356d9402db0979a01b2,0x912a94961b3762aee9ce034115afeee694f8fb00,118,2.760012063870483e+19,1443,828
119,2022-06-23,0x0fa974b78a2c638ab1b55356d9402db0979a01b2,0xab2365b9377e00886428dd3af3008bca227bc032,119,2.6654825725973893e+19,1443,1422
120,2022-06-23,0x0fa974b78a2c638ab1b55356d9402db0979a01b2,0xd524e29e3baf5bb085403ca5665301e94387a7e2,120,2.6632677709523853e+19,1443,1148
121,2022-06-23,0x1093b9ec5f9f3c29279fecb9c14748a6ad658d80,0xb003df4b243f938132e8cadbeb237abc5a889fb4,121,1e+20,2936,2847
122,2022-06-23,0x10e612258cf6fde4db6f03042ad275189fefaec1,0x25c84928c5cf3971a4ceadf26f1808a3e11cf374,122,2.7004708099329384e+19,3456,884
123,2022-06-23,0x1111111254fb6c44bac0bed2854e76f90643097d,0x1f5be3c931deb102a9e2c489c8abd074a6450e1a,123,7.142857143540343e+20,219,1830
124,2022-06-23,0x1111111254fb6c44bac0bed2854e76f90643097d,0x2057cfb9fd11837d61b294d514c5bd03e5e7189a,124,1.253670962977054e+20,219,521
125,2022-06-23,0x1111111254fb6c44bac0bed2854e76f90643097d,0x220bda5c8994804ac96ebe4df184d25e5c2196d4,125,3.012116311284551e+20,219,709
126,2022-06-23,0x1111111254fb6c44bac0bed2854e76f90643097d,0x7ff76fed0a44ca152580afa2d00d333a67fb117d,126,7.142857143540343e+20,219,383
127,2022-06-23,0x1111111254fb6c44bac0bed2854e76f90643097d,0xe16050b5186dec512ac9233370f9dbc3b51fe46f,127,1.253670962977054e+20,219,2007
128,2022-06-23,0x1111111254fb6c44bac0bed2854e76f90643097d,0xede2fafba9e23418485f49f052d0e1d332853e0f,128,3.012116311284551e+20,219,3746
129,2022-06-23,0x11acfc8c7c6149b7f0a4bd048332111070dd1e52,0xd524e29e3baf5bb085403ca5665301e94387a7e2,129,2.7152968081608622e+19,3812,1148
130,2022-06-23,0x11f2881cb02de64192a4e871d60b3cfcb529b102,0xb003df4b243f938132e8cadbeb237abc5a889fb4,130,3.5585649245605413e+19,363,2847
131,2022-06-23,0x11f2881cb02de64192a4e871d60b3cfcb529b102,0xd524e29e3baf5bb085403ca5665301e94387a7e2,131,3.5585649245605413e+19,363,1148
132,2022-06-23,0x123c6d7d6d0a15bccf7204bb5f5dd6eaafb8871e,0x4b6c8ce2f1c4f0b0b3a7eca2843991b6c2d6b313,132,2.744895888731004e+19,2113,1676
133,2022-06-23,0x123c6d7d6d0a15bccf7204bb5f5dd6eaafb8871e,0x708621fea6a3e127f775886f4fcc5a7edc6cc736,133,2.69269813683214e+19,2113,3864
134,2022-06-23,0x123c6d7d6d0a15bccf7204bb5f5dd6eaafb8871e,0x974c5ced00b787c7e203b45811f56dc295a3c797,134,2.700845171702434e+19,2113,2596
135,2022-06-23,0x123c6d7d6d0a15bccf7204bb5f5dd6eaafb8871e,0xb003df4b243f938132e8cadbeb237abc5a889fb4,135,1.357291497304467e+20,2113,2847
136,2022-06-23,0x123c6d7d6d0a15bccf7204bb5f5dd6eaafb8871e,0xb5fd62926dfe53564484366e11c6b6dc63d2fff7,136,2.6915424502639305e+19,2113,3906
137,2022-06-23,0x123c6d7d6d0a15bccf7204bb5f5dd6eaafb8871e,0xd524e29e3baf5bb085403ca5665301e94387a7e2,137,2.742933325515161e+19,2113,1148
138,2022-06-23,0x12b3509f54a224277a71e36f86d936051506d025,0x79b1a32ec97537486e75d99850bd56ecfa09d643,138,4.210891058993054e+19,3372,1037
139,2022-06-23,0x12b3509f54a224277a71e36f86d936051506d025,0xb003df4b243f938132e8cadbeb237abc5a889fb4,139,1.6510998e+20,3372,2847
140,2022-06-23,0x12b3509f54a224277a71e36f86d936051506d025,0xd524e29e3baf5bb085403ca5665301e94387a7e2,140,1.2300107033938031e+20,3372,1148
141,2022-06-23,0x12c604e03b9d89b8e5f6b1c65a35752e6c791b64,0xb003df4b243f938132e8cadbeb237abc5a889fb4,141,2.7728234971686638e+19,3026,2847
142,2022-06-23,0x12c604e03b9d89b8e5f6b1c65a35752e6c791b64,0xd524e29e3baf5bb085403ca5665301e94387a7e2,142,2.7728234971686638e+19,3026,1148
143,2022-06-23,0x12eb30571b1ae72a90cd07fae3aef939e412da09,0x940515fd6a5dbdada25a5ddf6130711fec6438d1,143,1.888142446749612e+20,1306,2104
144,2022-06-23,0x12eb30571b1ae72a90cd07fae3aef939e412da09,0xd524e29e3baf5bb085403ca5665301e94387a7e2,144,1.888142446749612e+20,1306,1148
145,2022-06-23,0x137d7a7ab7c6051207e9ba4de0a4e20fcbfce8d3,0xd524e29e3baf5bb085403ca5665301e94387a7e2,145,2.7755271665824494e+19,1144,1148
146,2022-06-23,0x139776871ee95f55d20b10d9ba5a0385451066cd,0xd524e29e3baf5bb085403ca5665301e94387a7e2,146,1.2136919575821708e+20,3047,1148
147,2022-06-23,0x140ceb9fe3cfeb79788ad9f2c76be0d4c8e22ad1,0x7803cd972026ba379fccb67e3e37565709b513fc,147,5.662560088478821e+19,2751,3723
148,2022-06-23,0x140ceb9fe3cfeb79788ad9f2c76be0d4c8e22ad1,0xd524e29e3baf5bb085403ca5665301e94387a7e2,148,5.662560088478821e+19,2751,1148
149,2022-06-23,0x1540f6fa70c04e5a5dac6a134d9dd03abd301b1a,0xd524e29e3baf5bb085403ca5665301e94387a7e2,149,2.1730783011703504e+21,3033,1148
150,2022-06-23,0x1662cb50b490fb9a60221c9d6720254545c7a794,0x74de5d4fcbf63e00296fd95d33236b9794016631,150,4.98871268748326e+19,479,3642
151,2022-06-23,0x16a2e9cb27ed4425d298ed5068be6baaa550dba7,0xd524e29e3baf5bb085403ca5665301e94387a7e2,151,2.779337136329421e+19,2668,1148
152,2022-06-23,0x16c61cd98a24c994798d58dddf2963f57a68c7cb,0x9eb08102c1eaae6335dc47e56ec90a0aae9849c8,152,4.6895230838946095e+19,536,3736
153,2022-06-23,0x16c61cd98a24c994798d58dddf2963f57a68c7cb,0xd524e29e3baf5bb085403ca5665301e94387a7e2,153,4.6895230838946095e+19,536,1148
154,2022-06-23,0x175a0cc46a5430c62f48368f5cba1c66b4b3d56d,0x6c47da03675885342b080d92fb766f21a03a9d49,154,2.6615018482419544e+19,3228,3044
155,2022-06-23,0x175a0cc46a5430c62f48368f5cba1c66b4b3d56d,0xd524e29e3baf5bb085403ca5665301e94387a7e2,155,2.6615018482419544e+19,3228,1148
156,2022-06-23,0x17642a03e1f4467a29a2167d3dd2c3a5d0ffecdb,0x51972e96e65bb3f5dc07787d0a90342620dd4453,156,2.7659841195947385e+19,23,1361
157,2022-06-23,0x17642a03e1f4467a29a2167d3dd2c3a5d0ffecdb,0xd524e29e3baf5bb085403ca5665301e94387a7e2,157,2.7659841195947385e+19,23,1148
158,2022-06-23,0x178b390cafd29cc969ca60eef5d5484a8ba83f76,0xd524e29e3baf5bb085403ca5665301e94387a7e2,158,4.737177488179986e+21,3659,1148
159,2022-06-23,0x17b390467cc01bcc5f0722a4bd86a371e958cc4f,0x5b4b0e98864f21650fc14e529785e925f05089fa,159,2.8700113584689263e+19,2859,970
160,2022-06-23,0x17b390467cc01bcc5f0722a4bd86a371e958cc4f,0xd524e29e3baf5bb085403ca5665301e94387a7e2,160,2.8700113584689263e+19,2859,1148
161,2022-06-23,0x189433e04039e7cc6482917fdefc87daaea4803f,0x8561dd43b856eb8474cccbbed07ecbdcec5ab95d,161,2.7152968081608622e+19,3895,3601
162,2022-06-23,0x189433e04039e7cc6482917fdefc87daaea4803f,0xd524e29e3baf5bb085403ca5665301e94387a7e2,162,2.7152968081608622e+19,3895,1148
163,2022-06-23,0x190e6a9b0113ed40a1aad6e4b3222b82b55458db,0xb003df4b243f938132e8cadbeb237abc5a889fb4,163,5.540942520827762e+19,1612,2847
